operator,inout_travelling,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
VI,Indoor,4G,5,Satisfactory,23.1639,77.446111,Madhya Pradesh,February,2022
Airtel,Indoor,2G,4,Satisfactory,13.93657433,75.54832017,Karnataka,February,2022
BSNL,Indoor,3G,1,Poor Voice Quality,29.393751,79.4399979,Uttarakhand,February,2022
VI,Indoor,4G,5,Satisfactory,23.16377196,77.4460606,Madhya Pradesh,February,2022
RJio,Outdoor,4G,4,Satisfactory,18.45715061,73.82855088,Maharashtra,February,2022
RJio,Outdoor,4G,4,Satisfactory,18.45715061,73.82855088,Maharashtra,February,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
RJio,Indoor,4G,5,Satisfactory,24.21084576,88.54793401,West Bengal,February,2022
VI,Indoor,4G,5,Satisfactory,18.47897206,74.02700661,Maharashtra,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Indoor,4G,5,Satisfactory,24.21084576,88.54793401,West Bengal,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
RJio,Indoor,4G,5,Satisfactory,24.21084576,88.54793401,West Bengal,February,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,4G,4,Satisfactory,-1.0,-1.0,,February,2022
VI,Outdoor,,2,Poor Voice Quality,26.78964833,80.891285,Uttar Pradesh,February,2022
RJio,Indoor,4G,5,Satisfactory,24.21084576,88.54793401,West Bengal,February,2022
RJio,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
RJio,Indoor,4G,5,Satisfactory,24.21084576,88.54793401,West Bengal,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
VI,Travelling,4G,1,Call Dropped,29.89145924,74.2904428,Rajasthan,February,2022
RJio,Indoor,4G,5,Satisfactory,24.21084576,88.54793401,West Bengal,February,2022
Airtel,Indoor,4G,4,Satisfactory,13.95320204,75.57916864,Karnataka,February,2022
VI,Indoor,4G,4,Satisfactory,-1.0,-1.0,,February,2022
VI,Outdoor,3G,1,Call Dropped,-1.0,-1.0,,February,2022
VI,Indoor,4G,5,Satisfactory,23.16374917,77.44600377,Madhya Pradesh,February,2022
Airtel,Indoor,4G,4,Satisfactory,13.94952298,75.5651055,Karnataka,February,2022
RJio,Indoor,4G,2,Poor Voice Quality,32.38942299,75.52041128,Jammu and Kashmir,February,2022
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
Airtel,Outdoor,2G,5,Satisfactory,19.9988366,79.2998995,Maharashtra,February,2022
RJio,Outdoor,4G,3,Satisfactory,22.1231306,75.2843212,Madhya Pradesh,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Satisfactory,22.1382539,75.2397021,Madhya Pradesh,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
VI,Indoor,2G,5,Satisfactory,18.4790183,74.0266915,Maharashtra,February,2022
Airtel,Indoor,4G,4,Satisfactory,13.93687279,75.54820064,Karnataka,February,2022
VI,Indoor,4G,5,Satisfactory,23.16379036,77.44575231,Madhya Pradesh,February,2022
RJio,Outdoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
VI,Indoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
VI,Outdoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
VI,Indoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
VI,Outdoor,4G,1,Call Dropped,17.72328645,74.02346087,Maharashtra,February,2022
VI,Outdoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
VI,Travelling,3G,3,Satisfactory,18.95327992,72.83633278,Maharashtra,February,2022
RJio,Indoor,4G,4,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,4G,4,Satisfactory,21.12316811,79.06790139,Maharashtra,February,2022
Airtel,Indoor,4G,2,Call Dropped,28.38990385,77.18163502,Delhi,February,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,,4,Satisfactory,21.12306606,79.06787445,Maharashtra,February,2022
RJio,Outdoor,4G,3,Poor Voice Quality,-1.0,-1.0,,February,2022
BSNL,Indoor,3G,3,Satisfactory,22.6555195,88.3595644,West Bengal,February,2022
BSNL,Indoor,3G,1,Poor Voice Quality,22.6555195,88.3595644,West Bengal,February,2022
RJio,Indoor,4G,1,Call Dropped,25.6600205,94.0923075,Nagaland,February,2022
RJio,Indoor,4G,1,Call Dropped,25.6600205,94.0923075,Nagaland,February,2022
RJio,Indoor,4G,1,Call Dropped,25.6600205,94.0923075,Nagaland,February,2022
VI,Indoor,2G,5,Satisfactory,18.47202823,74.04327731,Maharashtra,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Satisfactory,22.12817833,75.24278167,Madhya Pradesh,February,2022
VI,Indoor,,4,Satisfactory,21.12302188,79.06791398,Maharashtra,February,2022
Airtel,Indoor,,4,Satisfactory,13.93667163,75.54819822,Karnataka,February,2022
RJio,Indoor,4G,1,Call Dropped,25.6600205,94.0923075,Nagaland,February,2022
BSNL,Outdoor,3G,1,Call Dropped,20.5012388,79.3762313,Maharashtra,February,2022
VI,Indoor,4G,5,Satisfactory,23.16379036,77.44575231,Madhya Pradesh,February,2022
Airtel,Outdoor,,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Indoor,3G,2,Poor Voice Quality,29.3937547,79.4399919,Uttarakhand,February,2022
RJio,Indoor,4G,1,Call Dropped,25.6600205,94.0923075,Nagaland,February,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,4G,5,Satisfactory,23.16379036,77.44575231,Madhya Pradesh,February,2022
Airtel,Indoor,4G,2,Poor Voice Quality,26.23691167,87.70162333,Bihar,February,2022
Airtel,Indoor,,1,Poor Voice Quality,18.45023274,73.85129464,Maharashtra,February,2022
VI,Indoor,,3,Poor Voice Quality,21.12307064,79.06794832,Maharashtra,February,2022
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Poor Voice Quality,-1.0,-1.0,,February,2022
BSNL,Indoor,3G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Indoor,,4,Satisfactory,-1.0,-1.0,,February,2022
BSNL,Indoor,3G,4,Satisfactory,-1.0,-1.0,,February,2022
BSNL,Indoor,,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Outdoor,3G,1,Call Dropped,20.4978155,79.3807624,Maharashtra,February,2022
BSNL,Outdoor,2G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Outdoor,2G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Outdoor,3G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Outdoor,3G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Outdoor,3G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
BSNL,Outdoor,2G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Outdoor,2G,1,Call Dropped,-1.0,-1.0,,February,2022
VI,Indoor,4G,4,Satisfactory,21.1231087,79.0679,Maharashtra,February,2022
RJio,Outdoor,4G,2,Poor Voice Quality,32.38942982,75.52041128,Jammu and Kashmir,February,2022
RJio,Outdoor,4G,2,Poor Voice Quality,32.38942982,75.52041128,Jammu and Kashmir,February,2022
RJio,Outdoor,4G,2,Poor Voice Quality,32.38942299,75.52041128,Jammu and Kashmir,February,2022
RJio,Indoor,4G,1,Call Dropped,32.3911256,75.5205756,Jammu and Kashmir,February,2022
RJio,Outdoor,4G,2,Poor Voice Quality,32.3911256,75.5205756,Jammu and Kashmir,February,2022
RJio,Indoor,4G,2,Poor Voice Quality,32.39112712,75.5205752,Jammu and Kashmir,February,2022
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
VI,Outdoor,4G,3,Poor Voice Quality,20.92961618,78.97023434,Maharashtra,February,2022
Airtel,Indoor,4G,1,Poor Voice Quality,32.38992747,75.5206664,Jammu and Kashmir,February,2022
VI,Indoor,,4,Satisfactory,20.92961618,78.97023434,Maharashtra,February,2022
VI,Indoor,,4,Satisfactory,20.92961618,78.97023434,Maharashtra,February,2022
VI,Indoor,,4,Satisfactory,20.93024848,78.97027948,Maharashtra,February,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
Airtel,Indoor,4G,1,Poor Voice Quality,10.6002404,76.2115315,Kerala,February,2022
BSNL,Travelling,3G,3,Poor Voice Quality,-1.0,-1.0,,February,2022
RJio,Indoor,4G,1,Call Dropped,25.6838111,94.117471,Nagaland,February,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
RJio,Indoor,4G,1,Poor Voice Quality,18.4737139,73.858247,Maharashtra,February,2022
RJio,Indoor,4G,1,Poor Voice Quality,18.4737139,73.858247,Maharashtra,February,2022
RJio,Indoor,4G,5,Satisfactory,18.473717,73.85825,Maharashtra,February,2022
RJio,Indoor,4G,5,Satisfactory,18.473717,73.85825,Maharashtra,February,2022
VI,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,February,2022
Airtel,Indoor,4G,1,Call Dropped,18.7491867,73.4295062,Maharashtra,February,2022
Airtel,Indoor,4G,1,Poor Voice Quality,18.7491867,73.4295062,Maharashtra,February,2022
RJio,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
Airtel,Indoor,4G,3,Satisfactory,18.9548606,72.8013662,Maharashtra,February,2022
BSNL,Indoor,3G,1,Poor Voice Quality,29.3930403,79.4411164,Uttarakhand,February,2022
BSNL,Indoor,3G,1,Poor Voice Quality,29.3930347,79.441125,Uttarakhand,February,2022
BSNL,Indoor,3G,1,Poor Voice Quality,29.3930347,79.441125,Uttarakhand,February,2022
Airtel,Indoor,4G,3,Satisfactory,18.95486095,72.80136761,Maharashtra,February,2022
VI,Indoor,4G,5,Satisfactory,23.16383965,77.44590084,Madhya Pradesh,February,2022
RJio,Indoor,4G,1,Call Dropped,25.6600205,94.0923075,Nagaland,February,2022
BSNL,Indoor,3G,1,Poor Voice Quality,29.3930347,79.441125,Uttarakhand,February,2022
BSNL,Indoor,3G,1,Poor Voice Quality,29.3930347,79.441125,Uttarakhand,February,2022
Airtel,Indoor,4G,4,Satisfactory,13.9367845,75.5480963,Karnataka,February,2022
BSNL,Outdoor,3G,4,Satisfactory,22.58510587,88.36674315,West Bengal,February,2022
Airtel,Outdoor,4G,3,Satisfactory,18.95485406,72.80136957,Maharashtra,February,2022
RJio,Outdoor,4G,5,Satisfactory,19.0650818,73.0021041,Maharashtra,February,2022
BSNL,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,1,Poor Voice Quality,17.75788833,82.36929,Andhra Pradesh,February,2022
VI,Outdoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
VI,Outdoor,4G,1,Call Dropped,17.72328645,74.02346087,Maharashtra,February,2022
VI,Outdoor,4G,2,Poor Voice Quality,17.72328645,74.02346087,Maharashtra,February,2022
VI,Outdoor,,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
VI,Outdoor,4G,3,Poor Voice Quality,17.72328645,74.02346087,Maharashtra,February,2022
VI,Outdoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
VI,Indoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
VI,Indoor,4G,4,Satisfactory,18.5197176,73.8561783,Maharashtra,February,2022
VI,Indoor,4G,2,Poor Voice Quality,17.72328645,74.02346087,Maharashtra,February,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
BSNL,Outdoor,3G,2,Call Dropped,20.46284333,79.22113,Maharashtra,February,2022
VI,Indoor,3G,4,Satisfactory,10.00461377,76.36447121,Kerala,February,2022
BSNL,Indoor,,2,Call Dropped,10.00119165,76.37125259,Kerala,February,2022
Airtel,Indoor,,4,Satisfactory,-1.0,-1.0,,February,2022
Airtel,Indoor,,1,Call Dropped,-1.0,-1.0,,February,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,,5,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
Airtel,Indoor,,1,Poor Voice Quality,-1.0,-1.0,,February,2022
Airtel,Indoor,4G,2,Poor Voice Quality,32.38997316,75.52061072,Jammu and Kashmir,February,2022
BSNL,Travelling,3G,4,Satisfactory,22.58510587,88.36674315,West Bengal,February,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Indoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
Airtel,Indoor,,4,Satisfactory,13.93678642,75.54817129,Karnataka,February,2022
VI,Outdoor,,4,Satisfactory,21.13166052,79.06777335,Maharashtra,February,2022
VI,Outdoor,4G,4,Satisfactory,21.13166052,79.06777335,Maharashtra,February,2022
BSNL,Indoor,3G,1,Poor Voice Quality,29.3938,79.44048167,Uttarakhand,February,2022
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
VI,Outdoor,4G,5,Satisfactory,18.47202823,74.04327731,Maharashtra,February,2022
VI,Indoor,2G,5,Satisfactory,18.47202823,74.04327731,Maharashtra,February,2022
VI,Outdoor,2G,5,Satisfactory,18.4818538,74.022656,Maharashtra,February,2022
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
Airtel,Indoor,4G,4,Satisfactory,10.30342664,76.22362611,Kerala,February,2022
VI,Indoor,2G,5,Satisfactory,18.4790176,74.0266953,Maharashtra,February,2022
Airtel,Outdoor,4G,3,Satisfactory,32.38997316,75.52061072,Jammu and Kashmir,February,2022
Airtel,Outdoor,4G,3,Poor Voice Quality,32.38997316,75.52061072,Jammu and Kashmir,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
Airtel,Indoor,,3,Satisfactory,26.11437167,87.93305333,Bihar,February,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,,4,Satisfactory,21.129106,79.05888885,Maharashtra,February,2022
BSNL,Indoor,2G,1,Poor Voice Quality,17.757995,82.36936667,Andhra Pradesh,February,2022
VI,Indoor,4G,4,Satisfactory,21.129106,79.05888885,Maharashtra,February,2022
Airtel,Indoor,4G,1,Call Dropped,10.6002412,76.2115308,Kerala,February,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,,4,Satisfactory,20.93023063,78.9707118,Maharashtra,February,2022
VI,Outdoor,,4,Satisfactory,20.93000309,78.97076083,Maharashtra,February,2022
VI,Indoor,,4,Satisfactory,20.93009164,78.97054523,Maharashtra,February,2022
RJio,Indoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
RJio,Indoor,4G,4,Satisfactory,17.72328645,74.02346087,Maharashtra,February,2022
RJio,Indoor,4G,5,Satisfactory,24.21882521,88.55113372,West Bengal,February,2022
VI,Indoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
RJio,Indoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
RJio,Indoor,4G,4,Satisfactory,-1.0,-1.0,,February,2022
VI,Outdoor,4G,2,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
BSNL,Indoor,,1,Poor Voice Quality,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Indoor,,1,Call Dropped,17.75800167,82.36938,Andhra Pradesh,February,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,5,Satisfactory,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,1,Call Dropped,17.757995,82.36936667,Andhra Pradesh,February,2022
VI,Indoor,,5,Satisfactory,21.26219395,81.61657036,Chhattisgarh,February,2022
VI,Outdoor,,5,Satisfactory,21.26231255,81.61666566,Chhattisgarh,February,2022
VI,Outdoor,,5,Satisfactory,21.26235515,81.61661189,Chhattisgarh,February,2022
VI,Outdoor,4G,5,Satisfactory,21.26230081,81.61658897,Chhattisgarh,February,2022
VI,Outdoor,4G,5,Satisfactory,21.26230081,81.61658897,Chhattisgarh,February,2022
VI,Indoor,4G,5,Satisfactory,21.26238326,81.61656643,Chhattisgarh,February,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
BSNL,Indoor,3G,1,Poor Voice Quality,29.3937507,79.4399997,Uttarakhand,February,2022
VI,Travelling,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
BSNL,Indoor,,4,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,2G,5,Satisfactory,18.47202823,74.04327731,Maharashtra,February,2022
RJio,Indoor,4G,3,Call Dropped,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,4G,2,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,4,Satisfactory,19.26858672,74.14873438,Maharashtra,February,2022
RJio,Indoor,4G,4,Satisfactory,19.26858672,74.14873438,Maharashtra,February,2022
RJio,Outdoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,3,Satisfactory,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,2,Poor Voice Quality,-1.0,-1.0,,February,2022
Airtel,Indoor,4G,4,Satisfactory,13.93674919,75.54818795,Karnataka,February,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
Airtel,Indoor,,4,Satisfactory,13.93674919,75.54818795,Karnataka,February,2022
RJio,Indoor,4G,3,Poor Voice Quality,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,4,Satisfactory,19.26858672,74.14873438,Maharashtra,February,2022
RJio,Outdoor,4G,4,Satisfactory,19.26858672,74.14873438,Maharashtra,February,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
RJio,Indoor,4G,4,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Poor Voice Quality,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,4,Satisfactory,19.26858672,74.14873438,Maharashtra,February,2022
RJio,Indoor,4G,4,Satisfactory,19.26858672,74.14873438,Maharashtra,February,2022
VI,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
VI,Indoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
VI,Outdoor,4G,5,Satisfactory,22.09006833,82.15166,Chhattisgarh,February,2022
Airtel,Indoor,2G,4,Satisfactory,13.93663724,75.54822839,Karnataka,February,2022
RJio,Travelling,4G,4,Satisfactory,19.26858672,74.14873438,Maharashtra,February,2022
BSNL,Outdoor,3G,1,Call Dropped,20.50691833,79.28394667,Maharashtra,February,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,4,Satisfactory,19.26858672,74.14873438,Maharashtra,February,2022
Airtel,Indoor,4G,2,Poor Voice Quality,19.1293064,72.9387074,Maharashtra,February,2022
VI,Indoor,4G,5,Satisfactory,23.16403415,77.44614702,Madhya Pradesh,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,2G,1,Call Dropped,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Travelling,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
Airtel,Outdoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
VI,Indoor,,3,Poor Voice Quality,18.4790215,74.0267002,Maharashtra,February,2022
BSNL,Indoor,2G,1,Call Dropped,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,3,Satisfactory,-1.0,-1.0,,February,2022
BSNL,Indoor,2G,2,Poor Voice Quality,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
Airtel,Indoor,,4,Satisfactory,13.93662841,75.54833557,Karnataka,February,2022
BSNL,Indoor,3G,4,Satisfactory,22.6554931,88.3595584,West Bengal,February,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Indoor,4G,3,Satisfactory,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
RJio,Outdoor,4G,3,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,5,Satisfactory,23.16382079,77.44604333,Madhya Pradesh,February,2022
Airtel,Indoor,4G,2,Poor Voice Quality,26.113125,87.93525833,Bihar,February,2022
RJio,Outdoor,4G,1,Poor Voice Quality,19.022796,72.8391928,Maharashtra,February,2022
Airtel,Indoor,,2,Poor Voice Quality,-1.0,-1.0,,February,2022
Airtel,Indoor,4G,3,Poor Voice Quality,18.954862,72.801369,Maharashtra,February,2022
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
RJio,Indoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
RJio,Indoor,4G,1,Call Dropped,25.6508471,94.0978006,Nagaland,February,2022
RJio,Indoor,4G,1,Call Dropped,25.6508711,94.0980669,Nagaland,February,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
RJio,Indoor,4G,3,Call Dropped,-1.0,-1.0,,February,2022
VI,Indoor,4G,5,Satisfactory,23.1638636,77.4461248,Madhya Pradesh,February,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Outdoor,4G,2,Call Dropped,12.9990023,77.4422461,Karnataka,February,2022
VI,Outdoor,2G,5,Satisfactory,18.47202823,74.04327731,Maharashtra,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
VI,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
BSNL,Outdoor,2G,1,Call Dropped,20.50691833,79.28394667,Maharashtra,February,2022
BSNL,Outdoor,3G,1,Call Dropped,20.49807333,79.38078,Maharashtra,February,2022
Airtel,Indoor,4G,1,Poor Voice Quality,-1.0,-1.0,,February,2022
RJio,Indoor,4G,5,Satisfactory,24.21896992,88.5511758,West Bengal,February,2022
VI,Indoor,4G,1,Call Dropped,29.794506,77.7993012,Uttarakhand,February,2022
RJio,Outdoor,4G,4,Satisfactory,18.4945741,73.9474584,Maharashtra,February,2022
RJio,Indoor,4G,4,Satisfactory,18.45752314,73.88261115,Maharashtra,February,2022
RJio,Indoor,4G,4,Satisfactory,18.45752314,73.88261115,Maharashtra,February,2022
RJio,Indoor,4G,1,Call Dropped,18.45752314,73.88261115,Maharashtra,February,2022
RJio,Indoor,4G,4,Satisfactory,18.45752314,73.88261115,Maharashtra,February,2022
VI,Indoor,,4,Satisfactory,21.12793745,79.06815639,Maharashtra,February,2022
RJio,Outdoor,4G,5,Satisfactory,-1.0,-1.0,,February,2022
BSNL,Indoor,3G,4,Satisfactory,22.58389372,88.36653808,West Bengal,February,2022
BSNL,Outdoor,,1,Call Dropped,22.58389372,88.36653808,West Bengal,February,2022
BSNL,Indoor,3G,4,Satisfactory,22.58389372,88.36653808,West Bengal,February,2022
BSNL,Outdoor,3G,1,Call Dropped,20.49281167,79.36925167,Maharashtra,February,2022
BSNL,Outdoor,3G,1,Call Dropped,20.49281167,79.36925167,Maharashtra,February,2022
VI,Indoor,4G,1,Call Dropped,-1.0,-1.0,,February,2022
